external_urls;followers;genres;href;id;images;name;popularity;type;uri;most_genre;specific_genre
{'spotify': 'https://open.spotify.com/artist/1nw8iwDkSSHqn8S343ODcp'};51700;[];https://api.spotify.com/v1/artists/1nw8iwDkSSHqn8S343ODcp;1nw8iwDkSSHqn8S343ODcp;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbffe1bb4500851d61bb94b16', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bffe1bb4500851d61bb94b16', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bffe1bb4500851d61bb94b16', 'width': 160}];chassol;36;artist;spotify:artist:1nw8iwDkSSHqn8S343ODcp;[];set()
{'spotify': 'https://open.spotify.com/artist/1oR9pQhucVTJyi5lH2Y2iT'};114571;['future funk', 'vaportrap', 'vaporwave'];https://api.spotify.com/v1/artists/1oR9pQhucVTJyi5lH2Y2iT;1oR9pQhucVTJyi5lH2Y2iT;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1108f7aec4fe651835015c05', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741108f7aec4fe651835015c05', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781108f7aec4fe651835015c05', 'width': 160}];blank banshee;38;artist;spotify:artist:1oR9pQhucVTJyi5lH2Y2iT;[(2, 'vaporwave'), (1, 'vaportrap'), (1, 'future funk')];{'vaportrap', 'future', 'vaporwave', 'funk'}
{'spotify': 'https://open.spotify.com/artist/1uRpg2s2jNaxbmoNiJDGfd'};137911;['prog metal', 'progressive metal', 'swedish progressive metal'];https://api.spotify.com/v1/artists/1uRpg2s2jNaxbmoNiJDGfd;1uRpg2s2jNaxbmoNiJDGfd;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4eb988e44960dceeff8d0e5b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744eb988e44960dceeff8d0e5b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784eb988e44960dceeff8d0e5b', 'width': 160}];pain of salvation;41;artist;spotify:artist:1uRpg2s2jNaxbmoNiJDGfd;[(16, 'progressive metal'), (3, 'swedish progressive metal'), (2, 'prog metal')];{'metal', 'swedish', 'prog', 'progressive'}
{'spotify': 'https://open.spotify.com/artist/1uvnDqn7UvVy6orSq1E2YF'};96171;['livetronica', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/1uvnDqn7UvVy6orSq1E2YF;1uvnDqn7UvVy6orSq1E2YF;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6035e96dfd7b68fc8e85eb22', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746035e96dfd7b68fc8e85eb22', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786035e96dfd7b68fc8e85eb22', 'width': 160}];sungazer;44;artist;spotify:artist:1uvnDqn7UvVy6orSq1E2YF;[(14, 'progressive jazz fusion'), (2, 'livetronica')];{'fusion', 'jazz', 'livetronica', 'progressive'}
{'spotify': 'https://open.spotify.com/artist/1zrqDVuh55auIRthalFdXp'};92127;['abstract idm', 'drone', 'glitch', 'glitch ambient', 'intelligent dance music'];https://api.spotify.com/v1/artists/1zrqDVuh55auIRthalFdXp;1zrqDVuh55auIRthalFdXp;[{'height': 1000, 'url': 'https://i.scdn.co/image/d836d13cf7949b67c97010805b4a258e747e967f', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/ae89c607b595604d0f14bd3e97052aa8994224bc', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/76fcf3060b878d630beb5649ea8e0bb01ebf611c', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/55a575271363380eb91047be6c39e601eff173c9', 'width': 64}];alva noto;40;artist;spotify:artist:1zrqDVuh55auIRthalFdXp;[(7, 'intelligent dance music'), (6, 'glitch'), (5, 'drone'), (1, 'glitch ambient'), (1, 'abstract idm')];{'ambient', 'music', 'abstract', 'dance', 'glitch', 'drone', 'intelligent', 'idm'}
{'spotify': 'https://open.spotify.com/artist/22IXRMQ8P6neRNh7ExqRPy'};29;[];https://api.spotify.com/v1/artists/22IXRMQ8P6neRNh7ExqRPy;22IXRMQ8P6neRNh7ExqRPy;[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b5ac0b5dcf2922abaaf5a035', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b5ac0b5dcf2922abaaf5a035', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b5ac0b5dcf2922abaaf5a035', 'width': 64}];folie à deux;0;artist;spotify:artist:22IXRMQ8P6neRNh7ExqRPy;[];set()
{'spotify': 'https://open.spotify.com/artist/232kF3LKFnCswMv7tZSf5H'};1558;[];https://api.spotify.com/v1/artists/232kF3LKFnCswMv7tZSf5H;232kF3LKFnCswMv7tZSf5H;[{'height': 694, 'url': 'https://i.scdn.co/image/5d0eb82605d4e56e4724fec30ab8e0fdc7179530', 'width': 700}, {'height': 635, 'url': 'https://i.scdn.co/image/8e6e71fad27507950e531350a436a86c67fa93c1', 'width': 640}, {'height': 198, 'url': 'https://i.scdn.co/image/eb14bf7982cdeb7976393ea210c0f24a732bbf2f', 'width': 200}, {'height': 63, 'url': 'https://i.scdn.co/image/9b856caca6ce8ad404d99a7d199e933d40f874cf', 'width': 64}];zeus;14;artist;spotify:artist:232kF3LKFnCswMv7tZSf5H;[];set()
{'spotify': 'https://open.spotify.com/artist/29PgYwTelpNl6370XLqFtN'};167084;['black metal', 'brutal death metal', 'canadian metal', 'death metal', 'quebec death metal', 'technical death metal', 'technical deathcore', 'technical melodic death metal', 'thrash metal'];https://api.spotify.com/v1/artists/29PgYwTelpNl6370XLqFtN;29PgYwTelpNl6370XLqFtN;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb63f53fa24aebd876cf3f7799', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517463f53fa24aebd876cf3f7799', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17863f53fa24aebd876cf3f7799', 'width': 160}];cryptopsy;41;artist;spotify:artist:29PgYwTelpNl6370XLqFtN;[(9, 'black metal'), (6, 'technical death metal'), (5, 'death metal'), (3, 'brutal death metal'), (2, 'thrash metal'), (2, 'canadian metal'), (1, 'technical melodic death metal'), (1, 'technical deathcore'), (1, 'quebec death metal')];{'thrash', 'quebec', 'metal', 'canadian', 'death', 'melodic', 'black', 'deathcore', 'technical', 'brutal'}
{'spotify': 'https://open.spotify.com/artist/29XOeO6KIWxGthejQqn793'};791564;['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'indietronica', 'instrumental hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky'];https://api.spotify.com/v1/artists/29XOeO6KIWxGthejQqn793;29XOeO6KIWxGthejQqn793;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6a0c5d13166b0751743df9d3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746a0c5d13166b0751743df9d3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786a0c5d13166b0751743df9d3', 'width': 160}];flying lotus;56;artist;spotify:artist:29XOeO6KIWxGthejQqn793;[(7, 'intelligent dance music'), (6, 'wonky'), (6, 'glitch'), (6, 'electronica'), (4, 'indietronica'), (3, 'instrumental hip hop'), (3, 'escape room'), (2, 'jazztronica'), (2, 'afrofuturism'), (1, 'psychedelic hip hop'), (1, 'glitch hop'), (1, 'experimental hip hop'), (1, 'alternative hip hop')];{'hip', 'alternative', 'indietronica', 'wonky', 'experimental', 'music', 'afrofuturism', 'electronica', 'glitch', 'room', 'dance', 'escape', 'intelligent', 'jazztronica', 'psychedelic', 'hop', 'instrumental'}
{'spotify': 'https://open.spotify.com/artist/2CdN4XLh2BYpvvmqWZ5M6n'};3565;['atmospheric post-rock', 'instrumental post-rock', 'italian post-rock'];https://api.spotify.com/v1/artists/2CdN4XLh2BYpvvmqWZ5M6n;2CdN4XLh2BYpvvmqWZ5M6n;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebefd11ee3090a4c7cf94be133', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174efd11ee3090a4c7cf94be133', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178efd11ee3090a4c7cf94be133', 'width': 160}];the chasing monster;7;artist;spotify:artist:2CdN4XLh2BYpvvmqWZ5M6n;[(12, 'instrumental post-rock'), (2, 'italian post-rock'), (1, 'atmospheric post-rock')];{'italian', 'atmospheric', 'post-rock', 'instrumental'}
{'spotify': 'https://open.spotify.com/artist/2F9WG9ugzneeesOZfmQ18V'};29788;['indian jazz'];https://api.spotify.com/v1/artists/2F9WG9ugzneeesOZfmQ18V;2F9WG9ugzneeesOZfmQ18V;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb838ec4e15914cfe0dd427f38', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174838ec4e15914cfe0dd427f38', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178838ec4e15914cfe0dd427f38', 'width': 160}];shubh saran;32;artist;spotify:artist:2F9WG9ugzneeesOZfmQ18V;[(1, 'indian jazz')];{'jazz', 'indian'}
{'spotify': 'https://open.spotify.com/artist/2Hkut4rAAyrQxRdof7FVJq'};2373226;['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock'];https://api.spotify.com/v1/artists/2Hkut4rAAyrQxRdof7FVJq;2Hkut4rAAyrQxRdof7FVJq;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb896c4b043fb3063178afd716', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174896c4b043fb3063178afd716', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178896c4b043fb3063178afd716', 'width': 160}];rush;66;artist;spotify:artist:2Hkut4rAAyrQxRdof7FVJq;[(5, 'progressive rock'), (4, 'rock'), (3, 'hard rock'), (2, 'canadian metal'), (1, 'classic rock'), (1, 'classic canadian rock'), (1, 'album rock')];{'rock', 'progressive', 'metal', 'canadian', 'album', 'classic', 'hard'}
{'spotify': 'https://open.spotify.com/artist/2IhojRjOLxPzx5Y7nKjwJg'};765;['jazzcore'];https://api.spotify.com/v1/artists/2IhojRjOLxPzx5Y7nKjwJg;2IhojRjOLxPzx5Y7nKjwJg;[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734e7b82a0e6db024fc849a82a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024e7b82a0e6db024fc849a82a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514e7b82a0e6db024fc849a82a', 'width': 64}];zeus;3;artist;spotify:artist:2IhojRjOLxPzx5Y7nKjwJg;[(3, 'jazzcore')];{'jazzcore'}
{'spotify': 'https://open.spotify.com/artist/2JC4hZm1egeJDEolLsMwZ9'};274829;['djent', 'melodic metalcore', 'north carolina metal', 'progressive metal'];https://api.spotify.com/v1/artists/2JC4hZm1egeJDEolLsMwZ9;2JC4hZm1egeJDEolLsMwZ9;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb87fc314a9b6b9f18e6e32278', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517487fc314a9b6b9f18e6e32278', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17887fc314a9b6b9f18e6e32278', 'width': 160}];between the buried and me;45;artist;spotify:artist:2JC4hZm1egeJDEolLsMwZ9;[(22, 'djent'), (16, 'progressive metal'), (2, 'melodic metalcore'), (1, 'north carolina metal')];{'north', 'metalcore', 'progressive', 'metal', 'carolina', 'melodic', 'djent'}
{'spotify': 'https://open.spotify.com/artist/2JFljHPanIjYy2QqfNYvC0'};320411;['instrumental math rock', 'instrumental rock', 'progressive jazz fusion', 'san diego indie'];https://api.spotify.com/v1/artists/2JFljHPanIjYy2QqfNYvC0;2JFljHPanIjYy2QqfNYvC0;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb77585e787d20e88c7e5fbc8c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517477585e787d20e88c7e5fbc8c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17877585e787d20e88c7e5fbc8c', 'width': 160}];chon;48;artist;spotify:artist:2JFljHPanIjYy2QqfNYvC0;[(14, 'progressive jazz fusion'), (14, 'instrumental rock'), (10, 'instrumental math rock'), (1, 'san diego indie')];{'fusion', 'diego', 'indie', 'jazz', 'rock', 'san', 'progressive', 'math', 'instrumental'}
{'spotify': 'https://open.spotify.com/artist/2JOKkrpXtdpKvcGf1pjXz2'};11124;['ambient idm'];https://api.spotify.com/v1/artists/2JOKkrpXtdpKvcGf1pjXz2;2JOKkrpXtdpKvcGf1pjXz2;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6b001ab6285cbcfc5524b75b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746b001ab6285cbcfc5524b75b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786b001ab6285cbcfc5524b75b', 'width': 160}];hecq;17;artist;spotify:artist:2JOKkrpXtdpKvcGf1pjXz2;[(4, 'ambient idm')];{'idm', 'ambient'}
{'spotify': 'https://open.spotify.com/artist/2KiM6weN3ZIpgR5QekkSoJ'};3751;['jazz metal', 'norwegian metal'];https://api.spotify.com/v1/artists/2KiM6weN3ZIpgR5QekkSoJ;2KiM6weN3ZIpgR5QekkSoJ;[];spiral architect;3;artist;spotify:artist:2KiM6weN3ZIpgR5QekkSoJ;[(9, 'jazz metal'), (5, 'norwegian metal')];{'metal', 'norwegian', 'jazz'}
{'spotify': 'https://open.spotify.com/artist/2Mz5qpR3WxbcBwZBsmraWE'};67039;['appalachian black metal', 'atmospheric black metal', 'autonomous black metal', 'bosnian electronic', 'folk black metal', 'forest black metal', 'kentucky metal', 'post-metal', 'usbm', 'voidgaze'];https://api.spotify.com/v1/artists/2Mz5qpR3WxbcBwZBsmraWE;2Mz5qpR3WxbcBwZBsmraWE;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4a3eb5b6900d12fc3de9683a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744a3eb5b6900d12fc3de9683a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784a3eb5b6900d12fc3de9683a', 'width': 160}];panopticon;32;artist;spotify:artist:2Mz5qpR3WxbcBwZBsmraWE;[(20, 'post-metal'), (12, 'atmospheric black metal'), (8, 'voidgaze'), (3, 'autonomous black metal'), (2, 'usbm'), (2, 'folk black metal'), (1, 'kentucky metal'), (1, 'forest black metal'), (1, 'bosnian electronic'), (1, 'appalachian black metal')];{'folk', 'post-metal', 'voidgaze', 'atmospheric', 'usbm', 'metal', 'forest', 'kentucky', 'bosnian', 'electronic', 'black', 'autonomous', 'appalachian'}
{'spotify': 'https://open.spotify.com/artist/2SRIVGDkdqQnrQdaXxDkJt'};221470;['progressive metal'];https://api.spotify.com/v1/artists/2SRIVGDkdqQnrQdaXxDkJt;2SRIVGDkdqQnrQdaXxDkJt;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb709c28ab620aff25f7584281', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174709c28ab620aff25f7584281', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178709c28ab620aff25f7584281', 'width': 160}];haken;47;artist;spotify:artist:2SRIVGDkdqQnrQdaXxDkJt;[(16, 'progressive metal')];{'metal', 'progressive'}
{'spotify': 'https://open.spotify.com/artist/2UKoSOQc2gv3tbB9MLSuh3'};749;[];https://api.spotify.com/v1/artists/2UKoSOQc2gv3tbB9MLSuh3;2UKoSOQc2gv3tbB9MLSuh3;[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737dd8fd9aa5a4eac62fcbda81', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027dd8fd9aa5a4eac62fcbda81', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517dd8fd9aa5a4eac62fcbda81', 'width': 64}];zero hour;0;artist;spotify:artist:2UKoSOQc2gv3tbB9MLSuh3;[];set()
{'spotify': 'https://open.spotify.com/artist/2Y2gruKUC2cAjhe0h2RpzV'};33883;['wonky'];https://api.spotify.com/v1/artists/2Y2gruKUC2cAjhe0h2RpzV;2Y2gruKUC2cAjhe0h2RpzV;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd964caaedfc35ebc53c5ac7e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d964caaedfc35ebc53c5ac7e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d964caaedfc35ebc53c5ac7e', 'width': 160}];groundislava;28;artist;spotify:artist:2Y2gruKUC2cAjhe0h2RpzV;[(6, 'wonky')];{'wonky'}
{'spotify': 'https://open.spotify.com/artist/2aaLAng2L2aWD2FClzwiep'};1619077;['metal', 'progressive metal'];https://api.spotify.com/v1/artists/2aaLAng2L2aWD2FClzwiep;2aaLAng2L2aWD2FClzwiep;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5a62aacef394a125a4af75fa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745a62aacef394a125a4af75fa', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785a62aacef394a125a4af75fa', 'width': 160}];dream theater;63;artist;spotify:artist:2aaLAng2L2aWD2FClzwiep;[(16, 'progressive metal'), (8, 'metal')];{'metal', 'progressive'}
{'spotify': 'https://open.spotify.com/artist/2bewCDutBf99Dz09yo7PBC'};562;['milan indie'];https://api.spotify.com/v1/artists/2bewCDutBf99Dz09yo7PBC;2bewCDutBf99Dz09yo7PBC;[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273528f4c96b7ceb7bd719f356b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02528f4c96b7ceb7bd719f356b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851528f4c96b7ceb7bd719f356b', 'width': 64}];halfalib;0;artist;spotify:artist:2bewCDutBf99Dz09yo7PBC;[(2, 'milan indie')];{'indie', 'milan'}
{'spotify': 'https://open.spotify.com/artist/2exebQUDoIoT0dXA8BcN1P'};357199;[];https://api.spotify.com/v1/artists/2exebQUDoIoT0dXA8BcN1P;2exebQUDoIoT0dXA8BcN1P;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9c1eb9531e1176c4a3a25925', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749c1eb9531e1176c4a3a25925', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789c1eb9531e1176c4a3a25925', 'width': 160}];home;48;artist;spotify:artist:2exebQUDoIoT0dXA8BcN1P;[];set()
{'spotify': 'https://open.spotify.com/artist/2hbkBlGBgvJkC3tpUn9w4C'};147897;['atmospheric black metal', 'black metal', 'polish black metal'];https://api.spotify.com/v1/artists/2hbkBlGBgvJkC3tpUn9w4C;2hbkBlGBgvJkC3tpUn9w4C;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba02bb47cde9a07a73d905cb2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a02bb47cde9a07a73d905cb2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a02bb47cde9a07a73d905cb2', 'width': 160}];mgła;42;artist;spotify:artist:2hbkBlGBgvJkC3tpUn9w4C;[(12, 'atmospheric black metal'), (9, 'black metal'), (1, 'polish black metal')];{'metal', 'black', 'polish', 'atmospheric'}
{'spotify': 'https://open.spotify.com/artist/2kMrfaiMKOTZvpf4plBPAA'};857;[];https://api.spotify.com/v1/artists/2kMrfaiMKOTZvpf4plBPAA;2kMrfaiMKOTZvpf4plBPAA;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7ebc5d427cfe811c64d41713', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747ebc5d427cfe811c64d41713', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787ebc5d427cfe811c64d41713', 'width': 160}];dempsey;3;artist;spotify:artist:2kMrfaiMKOTZvpf4plBPAA;[];set()
{'spotify': 'https://open.spotify.com/artist/2nGNJ5OnGMAJ9ZwHu10mQJ'};2680;['italian progressive rock'];https://api.spotify.com/v1/artists/2nGNJ5OnGMAJ9ZwHu10mQJ;2nGNJ5OnGMAJ9ZwHu10mQJ;[];buon vecchio charlie;3;artist;spotify:artist:2nGNJ5OnGMAJ9ZwHu10mQJ;[(4, 'italian progressive rock')];{'rock', 'italian', 'progressive'}
{'spotify': 'https://open.spotify.com/artist/2nu6ZVLgiNcRcWgDKUjplH'};79024;['lo-fi beats'];https://api.spotify.com/v1/artists/2nu6ZVLgiNcRcWgDKUjplH;2nu6ZVLgiNcRcWgDKUjplH;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcff643c37ce0289785ab17f2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cff643c37ce0289785ab17f2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cff643c37ce0289785ab17f2', 'width': 160}];eery;37;artist;spotify:artist:2nu6ZVLgiNcRcWgDKUjplH;[(1, 'lo-fi beats')];{'beats', 'lo-fi'}
{'spotify': 'https://open.spotify.com/artist/2p2uE4i92Dn4DkThfoKIB9'};245109;['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal'];https://api.spotify.com/v1/artists/2p2uE4i92Dn4DkThfoKIB9;2p2uE4i92Dn4DkThfoKIB9;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdb993c56dbacfe91e00d550f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174db993c56dbacfe91e00d550f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178db993c56dbacfe91e00d550f', 'width': 160}];igorrr;45;artist;spotify:artist:2p2uE4i92Dn4DkThfoKIB9;[(7, 'avant-garde metal'), (6, 'breakcore'), (5, 'french metal'), (3, 'cybergrind'), (1, 'opera metal')];{'french', 'avant-garde', 'opera', 'metal', 'cybergrind', 'breakcore'}
{'spotify': 'https://open.spotify.com/artist/2q37Nw8NND2z1T1KU5XVfn'};141455;['contemporary jazz', 'experimental jazz', 'jazz', 'jazz trumpet', 'new orleans jazz'];https://api.spotify.com/v1/artists/2q37Nw8NND2z1T1KU5XVfn;2q37Nw8NND2z1T1KU5XVfn;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb36d717e648ceaade8c9667f7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517436d717e648ceaade8c9667f7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17836d717e648ceaade8c9667f7', 'width': 160}];christian scott atunde adjuah;39;artist;spotify:artist:2q37Nw8NND2z1T1KU5XVfn;[(8, 'contemporary jazz'), (3, 'jazz'), (3, 'experimental jazz'), (2, 'jazz trumpet'), (1, 'new orleans jazz')];{'experimental', 'orleans', 'jazz', 'contemporary', 'trumpet', 'new'}
{'spotify': 'https://open.spotify.com/artist/2u5s5wxfNszaIZwWknh3eB'};8405;['j-ambient', 'japanese piano'];https://api.spotify.com/v1/artists/2u5s5wxfNszaIZwWknh3eB;2u5s5wxfNszaIZwWknh3eB;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6f8ada95834f30fdce103ef0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746f8ada95834f30fdce103ef0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786f8ada95834f30fdce103ef0', 'width': 160}];yasushi yoshida;21;artist;spotify:artist:2u5s5wxfNszaIZwWknh3eB;[(2, 'j-ambient'), (1, 'japanese piano')];{'piano', 'j-ambient', 'japanese'}
{'spotify': 'https://open.spotify.com/artist/2uz9ERD3U5c4F2CZDS0mzb'};9586;[];https://api.spotify.com/v1/artists/2uz9ERD3U5c4F2CZDS0mzb;2uz9ERD3U5c4F2CZDS0mzb;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc2840d14a0d2ab09915764d6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c2840d14a0d2ab09915764d6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c2840d14a0d2ab09915764d6', 'width': 160}];maria chiara argirò;34;artist;spotify:artist:2uz9ERD3U5c4F2CZDS0mzb;[];set()
{'spotify': 'https://open.spotify.com/artist/2vkjEcWfKySAsYcwpRRGn4'};7639;['indie shoegaze', 'nu gaze', 'shoegaze'];https://api.spotify.com/v1/artists/2vkjEcWfKySAsYcwpRRGn4;2vkjEcWfKySAsYcwpRRGn4;[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaf33b38913125501dd0923f3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174af33b38913125501dd0923f3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178af33b38913125501dd0923f3', 'width': 160}];soundpool;10;artist;spotify:artist:2vkjEcWfKySAsYcwpRRGn4;[(6, 'shoegaze'), (3, 'nu gaze'), (1, 'indie shoegaze')];{'indie', 'nu', 'shoegaze', 'gaze'}
{'spotify': 'https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk'};146465;['atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal'];https://api.spotify.com/v1/artists/2vsXeWGC8rILp3rpSN2Fyk;2vsXeWGC8rILp3rpSN2Fyk;[{'height': 666, 'url': 'https://i.scdn.co/image/10cab18501e3b00598e5464803d0de3654191ca4', 'width': 1000}, {'height': 426, 'url': 'https://i.scdn.co/image/b064e3c3ac7e435d960b204dd3b5ee4b14397e46', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/8defa30884f25a4dd08e84519de1c4c0bf995ff7', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/5f96f357f0532978834d416845799cb616a39e33', 'width': 64}];isis;37;artist;spotify:artist:2vsXeWGC8rILp3rpSN2Fyk;[(20, 'post-metal'), (13, 'post-rock'), (10, 'sludge metal'), (10, 'drone metal'), (7, 'atmospheric post-metal'), (4, 'atmospheric sludge'), (3, 'stoner metal')];{'post-metal', 'sludge', 'atmospheric', 'post-rock', 'stoner', 'drone', 'metal'}
