id;name;genres;followers;popularity;specific_genre
594PwrFy2mmLueuUwUgoCM;m¥ss keta;['italian indie pop', 'italian pop'];141058;46;{'pop', 'indie', 'italian'}
7ljGraiXXxLQv88TVlOIZQ;blotted science;['djent', 'instrumental rock', 'jazz metal', 'technical death metal'];36335;22;{'djent', 'metal', 'instrumental', 'technical', 'rock', 'jazz', 'death'}
56limjBRDYQGaBEWLRR72e;second woman;['mandible'];4968;9;{'mandible'}
61WgG5fz5ilJrMne7tE1zu;caterina barbieri;['electra', 'experimental ambient', 'experimental synth', 'fluxwork', 'italian experimental', 'modular synth', 'spectra'];85216;33;{'synth', 'spectra', 'experimental', 'fluxwork', 'italian', 'ambient', 'electra', 'modular'}
5HXqlx7pIn2Ocp0m5wqaoY;blærg;['breakcore', 'drill and bass'];3055;6;{'bass', 'drill', 'breakcore', 'and'}
4svpOyfmQKuWpHLjgy4cdK;godspeed you! black emperor;['canadian post-rock', 'double drumming', 'instrumental post-rock', 'noise pop', 'post-rock'];438114;51;{'pop', 'noise', 'double', 'instrumental', 'canadian', 'post-rock', 'drumming'}
7mKwhB3UiepqzM946jBOyi;lorenzo senni;['deconstructed club', 'italian experimental'];23931;21;{'club', 'deconstructed', 'experimental', 'italian'}
3YQNyPeDonpYjB9N92VclR;abigor;['austrian black metal', 'austrian metal', 'avant-garde metal', 'black metal', 'medieval black metal', 'symphonic black metal', 'technical black metal'];39329;27;{'black', 'symphonic', 'metal', 'medieval', 'technical', 'austrian', 'avant-garde'}
4X8xPTUQoC19tQjPG40M81;botany;['instrumental hip hop', 'wonky'];14623;24;{'instrumental', 'hop', 'wonky', 'hip'}
3TZ3WMTZ0zxiQw8cKTA4wA;fine before you came;['indie rock italiano', 'italian alternative', 'italian emo', 'italian post-hardcore', 'milan indie'];20753;23;{'emo', 'indie', 'post-hardcore', 'italiano', 'alternative', 'italian', 'milan', 'rock'}
4SQdUpG4f7UbkJG3cJ2Iyj;arca;['ai', 'art pop', 'deconstructed club', 'escape room', 'experimental pop', 'fluxwork'];584576;62;{'pop', 'escape', 'room', 'experimental', 'club', 'deconstructed', 'fluxwork', 'art', 'ai'}
6HWwPPwublvn8KbCzcV82m;stormo;['italian emo', 'italian hardcore', 'italian post-hardcore', 'italian screamo'];7774;16;{'emo', 'screamo', 'post-hardcore', 'italian', 'hardcore'}
3icOg4GVam2ZVuHgwdS3MA;le sacerdotesse dell'isola del piacere;['italian emo', 'italian post-hardcore'];2847;11;{'emo', 'post-hardcore', 'italian'}
7swiuMho0UMNYbZqcO0dho;akhlys;['atmospheric black metal', 'autonomous black metal', 'black metal', 'symphonic black metal', 'voidgaze'];46295;30;{'black', 'voidgaze', 'atmospheric', 'symphonic', 'metal', 'autonomous'}
5wGMwXlBLMpuJzRpPxNFjq;giraffes? giraffes!;['instrumental math rock', 'instrumental rock', 'math rock'];49949;29;{'instrumental', 'rock', 'math'}
6yyZgcrQ10gThrJxzqogiP;tomahawk;['grunge', 'industrial rock'];133951;37;{'rock', 'grunge', 'industrial'}
43ltIj8NRBsmOEjDr5Sk10;fantomas;['avant-garde metal', 'supergroup'];107983;33;{'metal', 'supergroup', 'avant-garde'}
2zq0uqN9Wq12tqrQQt1ozw;mr. bungle;['funk metal', 'funk rock'];345983;44;{'funk', 'rock', 'metal'}
4ZdbxATtc6RpHcxAHy0SLK;umlaut;['australian experimental'];4772;10;{'australian', 'experimental'}
2Y2gruKUC2cAjhe0h2RpzV;groundislava;['wonky'];33967;28;{'wonky'}
3K4vimkwmCyjD4g1hEMPjZ;tera melos;['instrumental math rock', 'math pop', 'math rock'];57029;28;{'instrumental', 'pop', 'rock', 'math'}
3afZq189ljtgEtVfaLgjTK;progenie terrestre pura;['blackgaze', 'cosmic black metal', 'italian black metal', 'sci-fi metal'];4828;11;{'cosmic', 'black', 'blackgaze', 'sci-fi', 'metal', 'italian'}
4lianjyuR1tqf6oUX8kjrZ;franco battiato;['classic italian pop', 'experimental', 'italian adult pop'];828317;58;{'pop', 'classic', 'experimental', 'adult', 'italian'}
7I97vDNVLsaPERFdz1pVWG;flammen;[];64;0;set()
3SiCxhceGZgzusCLHd4Zz6;long distance calling;['atmospheric post-metal', 'german post-rock', 'instrumental post-rock', 'post-metal', 'post-rock'];79506;33;{'atmospheric', 'german', 'instrumental', 'post-rock', 'post-metal'}
6YK58h9BCYpFNv10fsMwoS;pg.lost;['instrumental post-rock', 'nordic post-rock', 'post-metal', 'post-rock'];76061;30;{'instrumental', 'post-metal', 'post-rock', 'nordic'}
7v5E9zviGMsOGHRdMVmhDc;roedelius;['berlin school', 'fourth world', 'krautrock'];34157;39;{'krautrock', 'school', 'berlin', 'fourth', 'world'}
0z4ODfFM8PGE0A9r0tZ75J;vildhjarta;['djent', 'instrumental djent', 'thall'];124014;40;{'instrumental', 'thall', 'djent'}
7xWiDoGWQbKwj2VyG14xK2;made out of babies;['gaian doom', 'post-metal'];16639;18;{'doom', 'gaian', 'post-metal'}
18TNVFTJ6WfeicsMRrdJHI;metz;['canadian punk', 'crank wave', 'indie punk', 'noise pop', 'noise rock', 'post-hardcore'];84876;35;{'wave', 'indie', 'pop', 'post-hardcore', 'noise', 'crank', 'punk', 'canadian', 'rock'}
0AZ3VR0YbFcS0Kgei7L2QF;russian circles;['american post-rock', 'instrumental post-rock', 'instrumental rock', 'post-metal', 'post-rock', 'sludge metal'];260842;46;{'post-rock', 'american', 'metal', 'instrumental', 'sludge', 'rock', 'post-metal'}
7indGc1Jxbza3ehwm9ffVc;dev/null;['breakcore', 'flashcore', 'modern jungle', 'new england experimental'];6196;19;{'flashcore', 'jungle', 'breakcore', 'modern', 'experimental', 'england', 'new'}
05tfXy5v0DpYvuy4Sot4Nu;whourkr;['breakcore', 'cybergrind'];10713;15;{'cybergrind', 'breakcore'}
