external_urls;followers;genres;href;id;images;name;popularity;type;uri;most_genre;specific_genre
{'spotify': 'https://open.spotify.com/artist/0EDuC6lJh1F3Z9I7h62nFe'};224;[];https://api.spotify.com/v1/artists/0EDuC6lJh1F3Z9I7h62nFe;0EDuC6lJh1F3Z9I7h62nFe;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb05083d2e63e8a8f3ef093a3b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517405083d2e63e8a8f3ef093a3b', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17805083d2e63e8a8f3ef093a3b', 'height': 160, 'width': 160}];andrea cotroneo;2;artist;spotify:artist:0EDuC6lJh1F3Z9I7h62nFe;[];set()
{'spotify': 'https://open.spotify.com/artist/4GBjy5w1YnrQaRzvMSVKtv'};59;[];https://api.spotify.com/v1/artists/4GBjy5w1YnrQaRzvMSVKtv;4GBjy5w1YnrQaRzvMSVKtv;[{'url': 'https://i.scdn.co/image/ab67616d0000b273d6a290e8d7eeaf37e6a0f5e9', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d6a290e8d7eeaf37e6a0f5e9', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d6a290e8d7eeaf37e6a0f5e9', 'height': 64, 'width': 64}];nina;0;artist;spotify:artist:4GBjy5w1YnrQaRzvMSVKtv;[];set()
{'spotify': 'https://open.spotify.com/artist/4rXMIjexfwIsaY2455P7jB'};22178;['djent', 'instrumental rock', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/4rXMIjexfwIsaY2455P7jB;4rXMIjexfwIsaY2455P7jB;[{'url': 'https://i.scdn.co/image/ab67616d0000b273921c27a95a2735df2682fd5e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02921c27a95a2735df2682fd5e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851921c27a95a2735df2682fd5e', 'height': 64, 'width': 64}];t.r.a.m;19;artist;spotify:artist:4rXMIjexfwIsaY2455P7jB;[(np.int64(22), 'djent'), (np.int64(14), 'progressive jazz fusion'), (np.int64(14), 'instrumental rock')];{'djent', 'progressive', 'jazz', 'fusion', 'instrumental', 'rock'}
{'spotify': 'https://open.spotify.com/artist/2exebQUDoIoT0dXA8BcN1P'};359609;[];https://api.spotify.com/v1/artists/2exebQUDoIoT0dXA8BcN1P;2exebQUDoIoT0dXA8BcN1P;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb9c1eb9531e1176c4a3a25925', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051749c1eb9531e1176c4a3a25925', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1789c1eb9531e1176c4a3a25925', 'height': 160, 'width': 160}];home;58;artist;spotify:artist:2exebQUDoIoT0dXA8BcN1P;[];set()
{'spotify': 'https://open.spotify.com/artist/1uvnDqn7UvVy6orSq1E2YF'};97549;['livetronica', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/1uvnDqn7UvVy6orSq1E2YF;1uvnDqn7UvVy6orSq1E2YF;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb6035e96dfd7b68fc8e85eb22', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051746035e96dfd7b68fc8e85eb22', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1786035e96dfd7b68fc8e85eb22', 'height': 160, 'width': 160}];sungazer;42;artist;spotify:artist:1uvnDqn7UvVy6orSq1E2YF;[(np.int64(14), 'progressive jazz fusion'), (np.int64(2), 'livetronica')];{'progressive', 'fusion', 'jazz', 'livetronica'}
{'spotify': 'https://open.spotify.com/artist/05MlomiA9La0OiNIAGqECk'};96010;['brighton indie', 'british math rock', 'math pop', 'math rock'];https://api.spotify.com/v1/artists/05MlomiA9La0OiNIAGqECk;05MlomiA9La0OiNIAGqECk;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebd120e8e0aecc07343080c998', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174d120e8e0aecc07343080c998', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178d120e8e0aecc07343080c998', 'height': 160, 'width': 160}];delta sleep;48;artist;spotify:artist:05MlomiA9La0OiNIAGqECk;[(np.int64(9), 'math rock'), (np.int64(2), 'math pop'), (np.int64(2), 'british math rock'), (np.int64(1), 'brighton indie')];{'pop', 'math', 'british', 'indie', 'brighton', 'rock'}
{'spotify': 'https://open.spotify.com/artist/22IXRMQ8P6neRNh7ExqRPy'};29;[];https://api.spotify.com/v1/artists/22IXRMQ8P6neRNh7ExqRPy;22IXRMQ8P6neRNh7ExqRPy;[{'url': 'https://i.scdn.co/image/ab67616d0000b2735d8cb10732fefe8be48d8ac6', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025d8cb10732fefe8be48d8ac6', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515d8cb10732fefe8be48d8ac6', 'height': 64, 'width': 64}];folie à deux;0;artist;spotify:artist:22IXRMQ8P6neRNh7ExqRPy;[];set()
{'spotify': 'https://open.spotify.com/artist/19f2JXwlRU26376TCKmp6L'};248933;['british jazz', 'contemporary jazz', 'indie jazz', 'jazztronica', 'modern jazz trio', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/19f2JXwlRU26376TCKmp6L;19f2JXwlRU26376TCKmp6L;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb50ddcb00d15c1582af285668', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517450ddcb00d15c1582af285668', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17850ddcb00d15c1582af285668', 'height': 160, 'width': 160}];gogo penguin;46;artist;spotify:artist:19f2JXwlRU26376TCKmp6L;[(np.int64(14), 'progressive jazz fusion'), (np.int64(8), 'contemporary jazz'), (np.int64(2), 'modern jazz trio'), (np.int64(2), 'jazztronica'), (np.int64(2), 'indie jazz'), (np.int64(2), 'british jazz')];{'modern', 'british', 'jazz', 'indie', 'progressive', 'fusion', 'jazztronica', 'trio', 'contemporary'}
{'spotify': 'https://open.spotify.com/artist/30EilmonVXftR1pWoALezP'};29574;['british math rock', 'instrumental math rock', 'math rock'];https://api.spotify.com/v1/artists/30EilmonVXftR1pWoALezP;30EilmonVXftR1pWoALezP;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb87a476de5834617cc571492c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517487a476de5834617cc571492c', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17887a476de5834617cc571492c', 'height': 160, 'width': 160}];the physics house band;25;artist;spotify:artist:30EilmonVXftR1pWoALezP;[(np.int64(10), 'instrumental math rock'), (np.int64(9), 'math rock'), (np.int64(2), 'british math rock')];{'math', 'british', 'instrumental', 'rock'}
{'spotify': 'https://open.spotify.com/artist/5tj8t2rXNyMRpER4EbFU93'};1849;['italian post-rock'];https://api.spotify.com/v1/artists/5tj8t2rXNyMRpER4EbFU93;5tj8t2rXNyMRpER4EbFU93;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb9d9febc171448aef4245644d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051749d9febc171448aef4245644d', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1789d9febc171448aef4245644d', 'height': 160, 'width': 160}];valerian swing;14;artist;spotify:artist:5tj8t2rXNyMRpER4EbFU93;[(np.int64(2), 'italian post-rock')];{'post-rock', 'italian'}
{'spotify': 'https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8'};3955940;['alternative metal', 'art rock', 'nu metal', 'post-grunge', 'progressive metal', 'progressive rock', 'rock'];https://api.spotify.com/v1/artists/2yEwvVSSSUkcLeSTNyHKh8;2yEwvVSSSUkcLeSTNyHKh8;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb13f5472b709101616c87cba3', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517413f5472b709101616c87cba3', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17813f5472b709101616c87cba3', 'height': 160, 'width': 160}];tool;72;artist;spotify:artist:2yEwvVSSSUkcLeSTNyHKh8;[(np.int64(16), 'progressive metal'), (np.int64(6), 'alternative metal'), (np.int64(5), 'progressive rock'), (np.int64(4), 'rock'), (np.int64(4), 'nu metal'), (np.int64(2), 'art rock'), (np.int64(1), 'post-grunge')];{'alternative', 'art', 'nu', 'progressive', 'metal', 'post-grunge', 'rock'}
{'spotify': 'https://open.spotify.com/artist/59ZgafMXd7HL6gK49i1I3n'};7759;['avant-prog', 'experimental jazz', 'gypsy punk'];https://api.spotify.com/v1/artists/59ZgafMXd7HL6gK49i1I3n;59ZgafMXd7HL6gK49i1I3n;[{'url': 'https://i.scdn.co/image/ab67616d0000b2731d1093b6029b12c918da0d54', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021d1093b6029b12c918da0d54', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511d1093b6029b12c918da0d54', 'height': 64, 'width': 64}];alamaailman vasarat;16;artist;spotify:artist:59ZgafMXd7HL6gK49i1I3n;[(np.int64(4), 'experimental jazz'), (np.int64(3), 'avant-prog'), (np.int64(1), 'gypsy punk')];{'gypsy', 'experimental', 'avant-prog', 'jazz', 'punk'}
{'spotify': 'https://open.spotify.com/artist/0AhnRzNnHI2Yhx9d00H5Cp'};18254;['djent', 'progressive metal', 'sci-fi metal'];https://api.spotify.com/v1/artists/0AhnRzNnHI2Yhx9d00H5Cp;0AhnRzNnHI2Yhx9d00H5Cp;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb999db6feef146e2aa72cb198', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174999db6feef146e2aa72cb198', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178999db6feef146e2aa72cb198', 'height': 160, 'width': 160}];rendezvous point;29;artist;spotify:artist:0AhnRzNnHI2Yhx9d00H5Cp;[(np.int64(22), 'djent'), (np.int64(16), 'progressive metal'), (np.int64(6), 'sci-fi metal')];{'progressive', 'djent', 'sci-fi', 'metal'}
{'spotify': 'https://open.spotify.com/artist/50O4F2FV8zyBRRSyeHRFrV'};10998;['polish metal', 'progressive alternative'];https://api.spotify.com/v1/artists/50O4F2FV8zyBRRSyeHRFrV;50O4F2FV8zyBRRSyeHRFrV;[{'url': 'https://i.scdn.co/image/ab67616d0000b273622a2fbccb96bca8e4b6f16e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02622a2fbccb96bca8e4b6f16e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851622a2fbccb96bca8e4b6f16e', 'height': 64, 'width': 64}];indukti;11;artist;spotify:artist:50O4F2FV8zyBRRSyeHRFrV;[(np.int64(1), 'progressive alternative'), (np.int64(1), 'polish metal')];{'progressive', 'alternative', 'polish', 'metal'}
{'spotify': 'https://open.spotify.com/artist/6XbKPBTlFkkxK4imOnLGI6'};2398;['avant-prog', 'avant-rock'];https://api.spotify.com/v1/artists/6XbKPBTlFkkxK4imOnLGI6;6XbKPBTlFkkxK4imOnLGI6;[{'url': 'https://i.scdn.co/image/ab67616d0000b273ac71d310ada790249aa2b0d2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ac71d310ada790249aa2b0d2', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ac71d310ada790249aa2b0d2', 'height': 64, 'width': 64}];atomic ape;4;artist;spotify:artist:6XbKPBTlFkkxK4imOnLGI6;[(np.int64(3), 'avant-prog'), (np.int64(2), 'avant-rock')];{'avant-prog', 'avant-rock'}
{'spotify': 'https://open.spotify.com/artist/2Hkut4rAAyrQxRdof7FVJq'};2388540;['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock'];https://api.spotify.com/v1/artists/2Hkut4rAAyrQxRdof7FVJq;2Hkut4rAAyrQxRdof7FVJq;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb896c4b043fb3063178afd716', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174896c4b043fb3063178afd716', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178896c4b043fb3063178afd716', 'height': 160, 'width': 160}];rush;66;artist;spotify:artist:2Hkut4rAAyrQxRdof7FVJq;[(np.int64(5), 'progressive rock'), (np.int64(4), 'rock'), (np.int64(3), 'hard rock'), (np.int64(2), 'canadian metal'), (np.int64(1), 'classic rock'), (np.int64(1), 'classic canadian rock'), (np.int64(1), 'album rock')];{'hard', 'progressive', 'classic', 'metal', 'canadian', 'album', 'rock'}
{'spotify': 'https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer'};2467318;['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica'];https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer;6nxWCVXbOlEVRexSbLsTer;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174dcbf7ddf047dd267e4de8978', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178dcbf7ddf047dd267e4de8978', 'height': 160, 'width': 160}];flume;72;artist;spotify:artist:6nxWCVXbOlEVRexSbLsTer;[(np.int64(4), 'indietronica'), (np.int64(4), 'downtempo'), (np.int64(2), 'edm'), (np.int64(1), 'australian indie'), (np.int64(1), 'australian electropop'), (np.int64(1), 'australian dance')];{'downtempo', 'australian', 'indie', 'edm', 'dance', 'electropop', 'indietronica'}
{'spotify': 'https://open.spotify.com/artist/6RxI3tCP0Olcb9dMar7e9e'};6765;[];https://api.spotify.com/v1/artists/6RxI3tCP0Olcb9dMar7e9e;6RxI3tCP0Olcb9dMar7e9e;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebd135ae6cda7a6c085823f560', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174d135ae6cda7a6c085823f560', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178d135ae6cda7a6c085823f560', 'height': 160, 'width': 160}];arrangement;25;artist;spotify:artist:6RxI3tCP0Olcb9dMar7e9e;[];set()
{'spotify': 'https://open.spotify.com/artist/0jNDKefhfSbLR9sFvcPLHo'};697643;['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance'];https://api.spotify.com/v1/artists/0jNDKefhfSbLR9sFvcPLHo;0jNDKefhfSbLR9sFvcPLHo;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb082c34e225913f6f5ef6f420', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174082c34e225913f6f5ef6f420', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178082c34e225913f6f5ef6f420', 'height': 160, 'width': 160}];san holo;57;artist;spotify:artist:0jNDKefhfSbLR9sFvcPLHo;[(np.int64(2), 'future bass'), (np.int64(2), 'edm'), (np.int64(1), 'pop dance'), (np.int64(1), 'electronic trap'), (np.int64(1), 'electro house'), (np.int64(1), 'brostep')];{'pop', 'trap', 'bass', 'electronic', 'electro', 'house', 'future', 'edm', 'dance', 'brostep'}
{'spotify': 'https://open.spotify.com/artist/6fuALtryzj4cq7vkglKLxq'};140183;['atmospheric post-metal', 'atmospheric sludge', 'djent', 'post-metal', 'progressive metal', 'progressive sludge', 'sludge metal'];https://api.spotify.com/v1/artists/6fuALtryzj4cq7vkglKLxq;6fuALtryzj4cq7vkglKLxq;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb41af56b46833309d41575b2b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517441af56b46833309d41575b2b', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17841af56b46833309d41575b2b', 'height': 160, 'width': 160}];the ocean;42;artist;spotify:artist:6fuALtryzj4cq7vkglKLxq;[(np.int64(22), 'djent'), (np.int64(20), 'post-metal'), (np.int64(16), 'progressive metal'), (np.int64(10), 'sludge metal'), (np.int64(7), 'atmospheric post-metal'), (np.int64(4), 'progressive sludge'), (np.int64(4), 'atmospheric sludge')];{'sludge', 'post-metal', 'djent', 'progressive', 'metal', 'atmospheric'}
{'spotify': 'https://open.spotify.com/artist/17qfMEjKb5ry8L8mekQZfd'};66942;['djent', 'jazz metal', 'post-metal', 'sludge metal'];https://api.spotify.com/v1/artists/17qfMEjKb5ry8L8mekQZfd;17qfMEjKb5ry8L8mekQZfd;[{'url': 'https://i.scdn.co/image/4b0b1eb3bb9549d0222cc71faf551ab19ecdbcea', 'height': 667, 'width': 1000}, {'url': 'https://i.scdn.co/image/37419865e6946686c9c5f016d64a1939d165baf0', 'height': 427, 'width': 640}, {'url': 'https://i.scdn.co/image/e08154f61c856226e18cc2c53d38f623d0f80750', 'height': 133, 'width': 200}, {'url': 'https://i.scdn.co/image/d78dbb39e0bd71cf13448dbeac1c57dce9cb41b4', 'height': 43, 'width': 64}];intronaut;28;artist;spotify:artist:17qfMEjKb5ry8L8mekQZfd;[(np.int64(22), 'djent'), (np.int64(20), 'post-metal'), (np.int64(10), 'sludge metal'), (np.int64(9), 'jazz metal')];{'sludge', 'post-metal', 'djent', 'jazz', 'metal'}
{'spotify': 'https://open.spotify.com/artist/1uRpg2s2jNaxbmoNiJDGfd'};138899;['prog metal', 'progressive metal', 'swedish progressive metal'];https://api.spotify.com/v1/artists/1uRpg2s2jNaxbmoNiJDGfd;1uRpg2s2jNaxbmoNiJDGfd;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb4eb988e44960dceeff8d0e5b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051744eb988e44960dceeff8d0e5b', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1784eb988e44960dceeff8d0e5b', 'height': 160, 'width': 160}];pain of salvation;41;artist;spotify:artist:1uRpg2s2jNaxbmoNiJDGfd;[(np.int64(16), 'progressive metal'), (np.int64(3), 'swedish progressive metal'), (np.int64(2), 'prog metal')];{'progressive', 'swedish', 'metal', 'prog'}
{'spotify': 'https://open.spotify.com/artist/0GDGKpJFhVpcjIGF8N6Ewt'};1558874;['alternative metal', 'french death metal', 'french metal', 'groove metal', 'metal', 'nu metal', 'progressive groove metal'];https://api.spotify.com/v1/artists/0GDGKpJFhVpcjIGF8N6Ewt;0GDGKpJFhVpcjIGF8N6Ewt;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb96c4949ee078fbef5d5adb68', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517496c4949ee078fbef5d5adb68', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17896c4949ee078fbef5d5adb68', 'height': 160, 'width': 160}];gojira;66;artist;spotify:artist:0GDGKpJFhVpcjIGF8N6Ewt;[(np.int64(8), 'metal'), (np.int64(6), 'alternative metal'), (np.int64(5), 'french metal'), (np.int64(4), 'nu metal'), (np.int64(3), 'progressive groove metal'), (np.int64(3), 'groove metal'), (np.int64(1), 'french death metal')];{'alternative', 'nu', 'progressive', 'french', 'metal', 'groove', 'death'}
{'spotify': 'https://open.spotify.com/artist/4lgrzShsg2FLA89UM2fdO5'};263952;['norwegian metal', 'prog metal', 'progressive metal'];https://api.spotify.com/v1/artists/4lgrzShsg2FLA89UM2fdO5;4lgrzShsg2FLA89UM2fdO5;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb1b4f5be8bb7577040d9f4f93', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051741b4f5be8bb7577040d9f4f93', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1781b4f5be8bb7577040d9f4f93', 'height': 160, 'width': 160}];leprous;51;artist;spotify:artist:4lgrzShsg2FLA89UM2fdO5;[(np.int64(16), 'progressive metal'), (np.int64(5), 'norwegian metal'), (np.int64(2), 'prog metal')];{'progressive', 'norwegian', 'metal', 'prog'}
{'spotify': 'https://open.spotify.com/artist/3fuab64Hf1xiRGocX1sT1n'};14265;['fourth world', 'japanese experimental'];https://api.spotify.com/v1/artists/3fuab64Hf1xiRGocX1sT1n;3fuab64Hf1xiRGocX1sT1n;[{'url': 'https://i.scdn.co/image/ab67616d0000b273ca995335e7bf0212786807c1', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ca995335e7bf0212786807c1', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ca995335e7bf0212786807c1', 'height': 64, 'width': 64}];midori takada;14;artist;spotify:artist:3fuab64Hf1xiRGocX1sT1n;[(np.int64(5), 'fourth world'), (np.int64(2), 'japanese experimental')];{'fourth', 'japanese', 'world', 'experimental'}
{'spotify': 'https://open.spotify.com/artist/1DGpHnPOpMYY780hcQHmPB'};118073;['ambient', 'fourth world', 'j-ambient'];https://api.spotify.com/v1/artists/1DGpHnPOpMYY780hcQHmPB;1DGpHnPOpMYY780hcQHmPB;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb03b8474dfe17c711b24e5775', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517403b8474dfe17c711b24e5775', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17803b8474dfe17c711b24e5775', 'height': 160, 'width': 160}];hiroshi yoshimura;44;artist;spotify:artist:1DGpHnPOpMYY780hcQHmPB;[(np.int64(5), 'fourth world'), (np.int64(5), 'ambient'), (np.int64(2), 'j-ambient')];{'fourth', 'world', 'j-ambient', 'ambient'}
{'spotify': 'https://open.spotify.com/artist/40Ojab0UtVQFjA76qXr8Ot'};405366;['ambient pop', 'electronica', 'glitch', 'indietronica', 'trip hop'];https://api.spotify.com/v1/artists/40Ojab0UtVQFjA76qXr8Ot;40Ojab0UtVQFjA76qXr8Ot;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb3b4ed59299bd6a59005660a7', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051743b4ed59299bd6a59005660a7', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1783b4ed59299bd6a59005660a7', 'height': 160, 'width': 160}];apparat;49;artist;spotify:artist:40Ojab0UtVQFjA76qXr8Ot;[(np.int64(6), 'glitch'), (np.int64(6), 'electronica'), (np.int64(4), 'indietronica'), (np.int64(1), 'trip hop'), (np.int64(1), 'ambient pop')];{'pop', 'trip', 'glitch', 'ambient', 'electronica', 'indietronica', 'hop'}
{'spotify': 'https://open.spotify.com/artist/3Gs10XJ4S4OEFrMRqZJcic'};329249;['djent', 'instrumental math rock', 'instrumental rock', 'progressive jazz fusion'];https://api.spotify.com/v1/artists/3Gs10XJ4S4OEFrMRqZJcic;3Gs10XJ4S4OEFrMRqZJcic;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb7db8f5ef63701ec561a2109c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab676161000051747db8f5ef63701ec561a2109c', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f1787db8f5ef63701ec561a2109c', 'height': 160, 'width': 160}];plini;51;artist;spotify:artist:3Gs10XJ4S4OEFrMRqZJcic;[(np.int64(22), 'djent'), (np.int64(14), 'progressive jazz fusion'), (np.int64(14), 'instrumental rock'), (np.int64(10), 'instrumental math rock')];{'math', 'djent', 'progressive', 'jazz', 'fusion', 'instrumental', 'rock'}
{'spotify': 'https://open.spotify.com/artist/2JC4hZm1egeJDEolLsMwZ9'};276154;['djent', 'melodic metalcore', 'north carolina metal', 'progressive metal'];https://api.spotify.com/v1/artists/2JC4hZm1egeJDEolLsMwZ9;2JC4hZm1egeJDEolLsMwZ9;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb87fc314a9b6b9f18e6e32278', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab6761610000517487fc314a9b6b9f18e6e32278', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f17887fc314a9b6b9f18e6e32278', 'height': 160, 'width': 160}];between the buried and me;44;artist;spotify:artist:2JC4hZm1egeJDEolLsMwZ9;[(np.int64(22), 'djent'), (np.int64(16), 'progressive metal'), (np.int64(2), 'melodic metalcore'), (np.int64(1), 'north carolina metal')];{'north', 'djent', 'carolina', 'progressive', 'metal', 'metalcore', 'melodic'}
{'spotify': 'https://open.spotify.com/artist/0YbvZPP1HufDyWIsR0ei6K'};62898;['djent', 'indian metal'];https://api.spotify.com/v1/artists/0YbvZPP1HufDyWIsR0ei6K;0YbvZPP1HufDyWIsR0ei6K;[{'url': 'https://i.scdn.co/image/ab6761610000e5eb303fee91dcecb34bbe33d63c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174303fee91dcecb34bbe33d63c', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178303fee91dcecb34bbe33d63c', 'height': 160, 'width': 160}];skyharbor;30;artist;spotify:artist:0YbvZPP1HufDyWIsR0ei6K;[(np.int64(22), 'djent'), (np.int64(1), 'indian metal')];{'djent', 'indian', 'metal'}
{'spotify': 'https://open.spotify.com/artist/6v9XKyEf4HKmUMr3D6weIO'};73849;['djent', 'dutch metal', 'progressive metal'];https://api.spotify.com/v1/artists/6v9XKyEf4HKmUMr3D6weIO;6v9XKyEf4HKmUMr3D6weIO;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebd2f6590d005aa373503e2fa4', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174d2f6590d005aa373503e2fa4', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178d2f6590d005aa373503e2fa4', 'height': 160, 'width': 160}];textures;39;artist;spotify:artist:6v9XKyEf4HKmUMr3D6weIO;[(np.int64(22), 'djent'), (np.int64(16), 'progressive metal'), (np.int64(1), 'dutch metal')];{'progressive', 'dutch', 'djent', 'metal'}
{'spotify': 'https://open.spotify.com/artist/710FHFQeXKC6dZGCxt7kQh'};142541;['afrobeat', 'broken beat', 'contemporary jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz'];https://api.spotify.com/v1/artists/710FHFQeXKC6dZGCxt7kQh;710FHFQeXKC6dZGCxt7kQh;[{'url': 'https://i.scdn.co/image/ab6761610000e5ebdc2ab0bb7fdaf3acb103d505', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616100005174dc2ab0bb7fdaf3acb103d505', 'height': 320, 'width': 320}, {'url': 'https://i.scdn.co/image/ab6761610000f178dc2ab0bb7fdaf3acb103d505', 'height': 160, 'width': 160}];yussef kamaal;35;artist;spotify:artist:710FHFQeXKC6dZGCxt7kQh;[(np.int64(8), 'contemporary jazz'), (np.int64(2), 'uk contemporary jazz'), (np.int64(2), 'indie soul'), (np.int64(2), 'indie jazz'), (np.int64(1), 'broken beat'), (np.int64(1), 'afrobeat')];{'soul', 'beat', 'afrobeat', 'jazz', 'indie', 'broken', 'contemporary', 'uk'}
